,0,1
240,2020-04-16 10:56:24+00:00,Well @Coops_tv I hope no one broke social distancing rules @wabbey &amp; hugged a young girl ! . This is so pathetic my word with all the pain &amp; loss in the world . Harry has supported @WellChild for many years &amp; RF in UK doing a great job #ThankyouKeyworkers #NHS 
241,2020-04-16 09:24:04+00:00,Federal...Reserve...US...Job...Loss...Expect...Virus...Crisis...Michigan...Citizen...Protest...Restriction...COVID-19...Outbreak...Photo...truck...lorry...tractor...Navy...Russia...Su-35...Conduct...Unsafe...Interaction...Poseidon...Aircraft...Mediterranean...plane...Greece...UK
242,2020-04-16 07:53:47+00:00,"Not enough. They famously pay a minimal amount of tax in the UK as they pay tax in the USA. The number of high Street shops that are going out of business because people buy from amazon means job losses, loss of tax revenue and loss of business rates."
243,2020-04-16 07:37:48+00:00,I can't even begin to imagine all the poor people that have lost their jobs courtesy of C19 lockdowns and the economic loss that has brought to so many countries. I liked it that they still show the UK in EU stats. 
244,2020-04-16 07:16:11+00:00,Oasis and Warehouse fall into administration with loss of 200 jobs http://retailp.com/news/22340-oasis-and-warehouse-fall-into-administration-with #uk #retail #retailnews #business #covid19
245,2020-04-15 23:53:52+00:00,"@GMB lockdown same as job loss. Same thing..can't go out, no money, desperation, depression. Welcome millions of UK people to my world. Hurts doesn't it."
246,2020-04-15 16:54:01+00:00,Why are UK workers not doing the fruit picking?! Come on answer this @conservatives as the mirror to this disastrous loss of freedom of movement is that young UK workers can't now easily take up jobs across the EU which helped careers but also made life more interesting generally
247,2020-04-15 13:53:20+00:00,"After this Pandemic, that’s when black migrants would face the proper systematic racism in the UK, Europe, Canada et al. With all this jobs loss being reported, when it’s time to get a new job, y’all would faced with the name bias."
248,2020-04-15 13:22:46+00:00,"Is No job loss according to you in western countries and UK particularly?There will be job loss in every sector, or wages will be less paid for work.China has won..no bullet,no ballot.Wah Mao. Indians can face because ""Tehi vidhi rahiye jehi vidhi rakhe Ram."" ""Khuda khair kare"" "
249,2020-04-15 12:38:36+00:00,"Of course it will, see my comments above. Loss of influence, loss of jobs etc it's going to lead to huge impact on the UK when added on top of the impact of COVID-19"
250,2020-04-15 11:08:23+00:00,"UK benefits claims still running above normal, says senior government official https://reut.rs/3cl68fT @ReutersUK Claims for job loss benefits in Britain remain flat around normal level."
251,2020-04-15 10:42:04+00:00,"Well done NCA for keeping on top of these lizards who try and profit from this awful pandemic and loss of life , great job ."
252,2020-04-15 09:43:26+00:00,Second the loss of jobs will be disproportionately on lower-income households which typically are Europeans. With minimal savings they will leave UK to return home creating slump in rental demands. The last point; a lockdown of 12 weeks is significant draw on personal savings!
253,2020-04-15 09:29:44+00:00,"Coz Pakistan is playing inside games... muslims r getting govt jobs there... UK is the new easy target... Surprisingly, UK is undermining the threat... it will end up bearing a heavy loss like USA, having a lesson for the life time"
254,2020-04-14 11:18:04+00:00,"We are calling on the Government to prevent the loss of hundreds of thousands of UK jobs, and to ensure customers can receive refunds or book alternative travel arrangements as quickly as possible. "
255,2020-04-13 21:45:16+00:00,Fair enough. I'm politically homeless too. I was thinking about joining #WorkersPartyGB but they are not saying anything of substance about the UK in #lockdown #day19oflockdown and the loss of #CivilLiberties or loss of #Jobs
256,2020-04-13 21:33:10+00:00,"A lot of Dan Rafael talk today & some strong opinions out there.Personally, i thought his impartiality was highly questionable,particularly with UK fighters,but would not condone celebrating a job loss.Where is the next Hugh McIlvanney?? @StevESPNKim"
257,2020-04-13 21:01:41+00:00,"Working *perfectly* with far less deaths per capita than UK. Plus far less deaths due to Lockdown. Suicides, domestic abuse, massive stress from job loss etc. You get it, right?"
258,2020-04-13 15:45:59+00:00,I understand many students hv lost their part time jobs but they must also understand that many families hv lost there single source of income ( several 100s thousand job losses in UK and elsewhere). Part time income loss is bad but no one should depend on that for studies
259,2020-04-13 14:28:12+00:00,"Loss, be it job, income, health, loved ones, can happen to anyone, but help is available. If you could address this please, it would be great. Some people have only reached out for help when there’s absolutely no food in their cupboards "
260,2020-04-13 11:15:19+00:00,"My thinking is perhaps the absence of Football in the UK is a factor. Job loss, not able to provide for families, can’t go to the pub, social distancing. Interesting to see what the experts tell us."
261,2020-04-13 10:23:26+00:00,Why I think housing might remain stagnant in the UK for a few years. 1) Loss of jobs and diminished economic activity will make buyers fearful (incumbents wont want to upscale) 2) Slowing economy will result in banks lending less and will include a stricter lending policy 1/n
262,2020-04-12 20:43:29+00:00,"11/ the big question, this is not a challenge to Corbyn as a Socialist or anything else Why has Corbyn Faclitated the most vicious RW attack on the People of the UK. Lost Rights loss of good jobs he could have stopped the rise to 2000 food banks not just complaining"
263,2020-04-12 12:18:08+00:00,"And we will overake them at pace in the next week to ten days. We are doing a bad job, avoidable life loss is occuring in the UK"
264,2020-04-12 09:44:28+00:00,"Was it worth ruining everyones livelyhoods, taking jobs away from kids, 2 million people to starvation/more in the future? looting crime loss of buisness loss of libertys forced ID2020 and much much more? they halfed the death projections. AGAIN "
265,2020-04-12 08:21:13+00:00,"@narendramodi sir, I have a humble request.there are a lot of students,9 are stranded in most affected countries like italy,france,us &amp; uk without jobs,income or maybe food and no medical support.These countries deathtolls rising fast.we should bring them back before huge loss."
266,2020-04-12 07:28:53+00:00,"Please everyone give her some money as she is biggest victim of COVID19 and she will loss her Hindu and India hater job soon...and the remuneration of her will stopped by her BOSS reside in UK,SAUDI etc"
267,2020-04-12 07:12:45+00:00,"Loss of job due to #coronavirus pandemic? These 22 well-paid #jobs require no university degree in #UK and #US. They’re well-paid, fulfilling and respectable jobs with good income without a university degree. "
268,2020-04-11 19:08:04+00:00,"the UK will be comparable, to other EU-States. Better than italy and span. and maybe come out of it better economically than others, which may help the poor not getting much poorer and with lower loss of jobs."
269,2020-04-11 18:24:53+00:00,"If any of the police involved (and UK police whose brains have also fused due to power over-load) - had a scrap of integrity, they would refuse to obey even if it meant loss of job, lifestyle etc."
270,2020-04-11 17:02:52+00:00,"If I was lucky enough to be chosen, I would use the windfall to provide food, electricity/gas (key meters) to people in my town here in the UK who are struggling due to loss of job due to the current situation. Receipts will happily be provided if required #PayItForward"
271,2020-04-11 09:10:25+00:00,Well if it was made in the UK as it use to be ? . See what happens when things are sold off or moved to China or EU country s . With loss of UK jobs .
272,2020-04-11 09:03:56+00:00,"How many asymptomatic or very mild? , the Economy very imp 2. @RishiSunak has got to ensure minimal fraud, with max help to save businesses. Save loss of jobs. Save lives. Team Effort most need from all fractions. Do their best, get results done. No power grabs, it's UK success"
273,2020-04-11 08:42:05+00:00,"I agree, leadership. Look at Greece. They put in measures straight away no indecision. No faffing. Look at their stats. UK 1000 deaths isn’t real figure, so many more in community dying. It’s far worse than most think &amp; then impact; mental heath, DV, suicide, job loss, economy "
274,2020-04-11 08:37:35+00:00,Put on furlough. UK tactic against corona to prevent job loss. They've basically put employees on leave for 80% of their salary and left only a couple 5o actually work
275,2020-04-10 20:38:00+00:00,"So easy to say but you haven't LIVED this then? Rents are too high compared to wages. In the UK poorer people can get tax credits because employers pay too-low wages = tax payers pay to support greedy businesses. And BAM: an accident can lead to loss of job &amp; home, happened to me"
276,2020-04-10 16:40:27+00:00,His job was to protect UK citizens. He failed to act despite having 11 weeks notice. He spent three of those on another holiday. Then opted not to fund PPE causing frontline loss of life. This is a leader? Vile!
277,2020-04-10 12:53:38+00:00,"Revealed: Britain's aviation industry is to renew its appeal for emergency government aid in a joint statement from ADS, Airlines UK and the AOA that will urge ministers to provide ""better coordinated"" support to prevent the loss of thousands of jobs. "
278,2020-04-10 08:14:34+00:00,"Pretty sure the UK knew how serious this was when we got stripped of our social lives &amp; interaction, loss of jobs &amp; forced leave, crippling debt for many and the mere fact our social media and mainstream media has been filled with nothing but death. bojo and his dad are cunts "
279,2020-04-09 19:50:33+00:00,NHS staff forbidden from speaking out publicly about coronavirus http://a.msn.com/01/en-gb/BB12mUtx?ocid=st In the UK we have got to be EXTREMELY CAREFUL that NHS &amp; hospital management DO NOT DO what the Chinese Comm Party did to their doctors in Wuhan [threats &amp; loss of jobs for speaking out]!!
280,2020-04-09 16:23:09+00:00,"Canada are supporting everyone who has suffered a financial loss due to #COVIDー19, however the UK government are leaving behind everyone who started a job after February 28th. Don't compare yourselves to @JustinTrudeau's government. #newstarterfurlough"
281,2020-04-09 14:49:53+00:00,"Thanks Armine! We are now tracking daily data on income loss due to COVID19 in Canada, the US, and UK. We need this to understand the full impact, including those that don't hold ""jobs"" in the traditional sense e.g., Uber drivers, contract workers, etc"
282,2020-04-09 13:52:05+00:00,"Debenhams update - Administrators have been appointed as the UK firm enters administration. It will continue to trade online while coronavirus restrictions remain. Debenhams in the Republic is entering liquidation with the loss of almost 2,000 jobs across 11 stores."
283,2020-04-09 12:52:38+00:00,"Looking in the UK context, big business is miraculously able to receive state loans to 'revitalise' their industry, make huge payouts to shareholders *and* use government stimulus packages to pay its workers salaries, whilst still making job cuts. Financial loss where?"
284,2020-04-08 22:08:13+00:00,If the UK hit by te biggest Nucular bomb we all still be facing loss of jobs buisness would go under and industry our NHS would suffer same effects treating patients our ecconomy would shut down but the Nation people will pull together survive always. 
285,2020-04-08 18:02:38+00:00,UK - Institute for Employment Studies said the loss of between 1.5 million to 2 million jobs comes on top of those workers who have been furloughed by bosses who would have let them go but are instead using a state-funded scheme to keep them on payroll. 
286,2020-04-08 17:03:06+00:00,"Over 40% of U.S. lives paycheck-to-paycheck, not sure about The UK. If a domino effect takes hold here, meaning that low-wage workers job loss creeps into middle/upper class, that's civil unrest territory. Americans like their living standards as well as liberties. Can't trade"
287,2020-04-08 16:18:27+00:00,@WeAreOpenreach @OpenreachHelp 0.49MB is practically the same as complete loss of service!!!! 4 wks of 0.49MB is ridiculous. If we lose our jobs we will be vulnerable. I would be happy with 8MB even if our service minimum is 17MB. Its not a fault. Someone messed up our config
288,2020-04-08 12:14:23+00:00,The loss of @JewishChron is an enormous loss for the UK Jewish community. Unspeakable in fact. We need a strong newspaper... And my heart goes out to all the great journalists losing their jobs today. 
289,2020-04-07 17:07:34+00:00,"I haven’t seen any reporting about their citizens getting $35k treatment bills or 19 yr olds denied care & dying bc of lack of insurance. That happens here Millions have lost insurance bc of job loss. So what, they don’t deserve healthcare? Italy &amp; UK like US had bad response"
290,2020-04-07 16:46:49+00:00,"Who, the same useless bloody idiots that left the UK bankrupt,and up to our heads in debt. That debt that caused the loss of hundreds of thousands of jobs, including the staff in the NHS and kept us effectively in recession.... nah, pass on them... "
291,2020-04-07 14:55:38+00:00,"You wont be saying that when he sells of the NHS and you loss your job. Or When he bails out the banks and big corporations, &amp; gives america full control of the UK health,food &amp; military. Brexit wont be what you were told or thought, big big shocks coming your way"
292,2020-04-07 12:46:47+00:00,I work in emergency management and am not getting hazard pay. I feel grateful to have a job that keeps me employed at this time. Maybe we should hold off on demanding more money while millions of Americans are staring unemployment and financial loss in the face.
293,2020-04-06 10:58:25+00:00,"I'm holding up, but concerned about what people facing job loss are doing without a universal basic income as a safety net to help them get by. UK government aren't giving businesses money until june and it's only gonna be 80% of their salaries. Not good. "
294,2020-04-05 23:16:52+00:00,"This should be an immidiate loss of job and tje Gov sneaking in these laws should be held for trial for crimes against humanity. They we're I'll prepared, deliberately underfunding and slow to respond whilst Germany have more beds, more tests and better rates. The UK is hammered"
295,2020-04-05 17:00:38+00:00,"See if she had cancelled, IT WOULD BE ENGLANDS LOSS? No it would be the whole UK ,I just don't get this politicising at times like this.Also who is doing the best job in these isles ? Nicola clearly, Piers give it a rest you plonker,I'd say stay safe but oooops !"
296,2020-04-05 16:16:36+00:00,The ignorance is you lot.. Eu debt is massive which in turn means the loss of jobs in the EU will create the biggest and longest depression ever unlike UK which isn't aligned with the euro.. Or having to pay into there debt..So proving your the unintelligent one not brexit voters
297,2020-04-05 16:13:48+00:00, You do know we have farms.. You do know products can come from many other countries.. And you do know after this crises the EU will be falling into a massive depression inc massive loss of jobs because of there debts unlike UK not attached to euro which will not
298,2020-04-05 16:09:42+00:00,"Lavery was a thug, & Gardiner would not admit the damage Brexit would do to the UK economy &amp; jobs! No great loss there! "
299,2020-04-05 13:43:54+00:00,And I don't trust this government to provide any kind of relief to avert the job loss. Like what the UK is doing for businesses.
300,2020-04-05 11:48:32+00:00,"Finally you should remember that Covid-19 only exists in this country because your government refused to close the borders back in Jan. Every death, every job loss, every business closure is your fault because you put 2 months of airline profits above the welfare of the UK"
301,2020-04-05 10:33:25+00:00,"Four years ago today, I was offered a job in Kenya. Since then, new jobs, new directions, loss, marriage, Uganda, and now back to the UK."
302,2020-04-05 10:08:57+00:00,"Simple answer players pay £200m tax & give £300m to charity QED League wants players to take 30% salary cut to protect jobs,in the pandemic. Union says that equates to over £500m in wages, and a loss in tax contributions of over £200m to UK government. "
303,2020-04-05 09:39:57+00:00,"Government Response to Corona Virus and Mass Job Loss US: $1,200 per citizen Korea: $800 per citizen Italy: $2,800 per citizen UK: 80% income support for people who have lost their jobs, guaranteed .. Japan: Up to two free masks, guaranteed WHY, JAPANESE PEOPLE?!"
304,2020-04-05 08:37:04+00:00,"Citizens who lost healthcare coverage due to job loss because of Covid-19: USA 3,500,000 Australia 0 Belgium 0 Canada 0 Chili 0 Denmark 0 Finland 0 France 0 Germany 0 Greece 0 Hungary 0 Italy 0 Japan 0 New Zealand 0 Portugal 0 S Korea 0 Spain 0 Sweden 0 Turkey 0 UK 0 #M4A"
305,2020-04-05 07:22:07+00:00,"Did you read the full story? The league wants players to take a 30% salary cut in order to protect jobs, amid the coronavirus pandemic. But the union says that equates to more than £500m in wage reductions, and a loss in tax contributions of more than £200m to the UK govern"
306,2020-04-05 01:39:51+00:00,"Premier league wants players to take a 30% salary cut in order to protect jobs, amid the coronavirus pandemic. But the union says that equates to more than £500m in wage reductions, and a loss in tax contributions of more than £200m to the UK government. #WelcomeToTheUK"
307,2020-04-04 20:46:48+00:00,#IR35 is causing our jobs offshored to companies like Infosys. Please #abolishir35 . During this #Carona time offshoring UK jobs is quite a loss #stoptheoffpayrolltax @LordsEconCom
308,2020-04-04 20:33:05+00:00,"I agree with you on that. These businessmen should be held accountable. Branson doesn't even pay tax in the uk, plus he's sued the NHS for millions. If it wasn't for the loss of jobs I'd love to see him go bust."
309,2020-04-04 20:22:20+00:00,"The new Leader of the Opposition in the UK demonstrates empathy for those suffering from virus and/or job loss, praises NHS and other carers, says this crisis points to importance of society and collective action. Can you imagine Trump saying any of these things? "
310,2020-04-04 20:18:08+00:00,They sell to make that money! that's business. They also pay millions in taxes and help liverpool and uk infrastructure with no debt. 1.2 billion is set to be lost! liverpool will lose a chunk of that. Guess what that means? Money loss and job losses. Start thinking smarter
311,2020-04-04 19:55:30+00:00,"How many times have I heard this. Liverpool pay more tax to the uk than you could in a life time! Players won't decrease wages, therefore, constant loss ! They can't enforce it because it would void contract and wages too high for furlough. We are keeping jobs 100% pay !"
312,2020-04-04 17:17:48+00:00,UK scheme looks massively flawed to me and allows scandalous examples of manipulation such as LFC and Spurs. Here in Ireland businesses have to show genuine projections re losses that without wage subsidy would mean actual loss of jobs. Neither perfect but latter clearly fairer
313,2020-04-04 11:05:04+00:00,Brexit means the loss of UK export markets. Brexit means the loss of access to fishing grounds outside of UK waters. Brexit means the loss of fishing and fish processing jobs. The fishing industry should not receive a single penny of UK aid post brexit.
314,2020-04-03 10:25:10+00:00,"You've also got to consider what two months of free license for everyone would actually cost. CRT is a charity, and the loss of that income would have an effect on what it can spend on the waterways and staffing. Demanding two months free for license payers could mean job losses"
315,2020-04-03 08:36:24+00:00,"As like USA,Uk Govt give there resident unemployment package give minimum wage but i like to conveye to govt of india who loss there bussiness and job who are regular paying income tax to govt plz also provide them minimum amount to loss of there daily expenditure"
316,2020-04-03 06:41:30+00:00,The pubs in Australia are closed too which has meant the loss of thousands of jobs. I am sure that your primary concern is for your workers that have lost their jobs too. Hope UK pub recover strongly popst-COVID-19 but I suggest that you raise your concerns with @scullyp
317,2020-04-03 05:15:31+00:00,"Sorry for your loss Sir, my wife is one of our fantastic nurses here in the UK. Her dedication and commitment to her job has had me in awe for the past 30 yrs we’ve been together...however now, it’s a whole new level of respect. Stay safe people...save lives and stay at home. "
318,2020-04-02 22:16:32+00:00,"I agree fully. The more we know however, the more ‘failings’ are being exposed. Check German statistics to the UK’s. I say again wait until it’s passed &amp; the full casualty lists are in regarding loss of life, failed business’s, lost jobs etc. then judge. Dont forget the Spiv’s."
319,2020-04-02 20:48:48+00:00,"Looking at global job loss figures is grim. UK govt not getting everything right, but can we all agree the furlough scheme is an utterly, utterly brilliant piece of public policy? #COVID_19uk"
320,2020-04-02 11:44:32+00:00,"""Production crew and cinema staff still fear losing their jobs and income despite UK government plans to address loss of income and jobs after the coronavirus pandemic brought the film industry virtually to a standstill."" "
321,2020-04-02 08:21:55+00:00,"""41,500 transplants done... sourcing was Falun Gong."" ""There is a clear link between the labor done since 1999 by Falun Gong practitioners and other prisoners in the camps and the resulting loss of manufacturing jobs in Canada and elsewhere."" @epochtimes"
322,2020-04-02 07:49:30+00:00,I’m so confused as a UK national who receives free healthcare. Is Biden offering free healthcare for all as well or just Bernie? How can the people who have lost their insurance due to job loss or those who are poor &amp; can’t afford not matter enough to receive healthcare?
323,2020-04-02 07:11:18+00:00,"This Lockdown is going to see you all lose your jobs ! Return to a Feudal System &amp; Serfdom Starvation &amp; Pain Await for Many ! Current Death Rate is MINISCULE compared to the cost of the loss of the entire economy. UK lost 8,000 souls to Flu in 2019 2020 forecast at 7,000 !"
324,2020-04-02 00:46:02+00:00,UK News From Job Loss To Obesity: Can Marijuana Help? http://dlvr.it/RT0nQp
325,2020-04-01 23:05:20+00:00,"Those who are complaining about #virginatlantic bail out, don't understand it also mean loss of 9000 plus UK jobs. This is not about #RichardBranson and more about saving jobs and an Industry. "
326,2020-04-01 19:24:13+00:00,"Makes me wonder how a company like #virginatlantic, who pays NO TAX in the UK, has the ballsed arse cheek to request a bail out from the UK government!! I understand the loss of jobs argument etc, but it's ridiculous a man worth £3.5 billion can request a bail out."
327,2020-04-01 15:20:38+00:00,What will it take to realise that this party is literally destroying the UK? A loss of a loved one? Thousands of unnecessary deaths by COVID? Austerity was already doing a grand job of that but bloody hell. I hope a lot of people go to jail after this disaster is over.
328,2020-04-01 14:53:23+00:00,"Wow. UK is 65M=563 ...#BorisJohnson US is 330M=828 ...#DonaldTrump Both men didn't do their jobs to minimize the loss of lives. South Korea Did...Less than 170 died. #COVID19 is Not a Freaking Joke! #Elect a Clown, Expect a Circus People Don't be an IDIOT, VoteWisely"
329,2020-04-01 13:17:00+00:00,They're certainly making it a opportunity. While its costing the western world like the UK USA a fortune and loss of jobs the chinese are raking it in. Their factories are on over time hardly able to cope with orders and have spent nothing. 
330,2020-04-01 12:53:11+00:00,"#airpoassengers @10DowningStreet @IATA #COVID19 @DGCA @HardeepSPuri 113.5mn fewer passengers resulting in a $21.7bn revenue loss, risking almost 402,000 jobs and around $32.7bn in contribution to the UK economy. what is the data of #India? @DGCAIndia \should speak!"
331,2020-04-01 11:59:21+00:00,"@NikolovScience I65M UK population. If 30,000 die from CV, each losing 15 years of potential life. Compare with an average (perhaps 1 year), lost across 5 million from the combined effects of stress, anxiety etc. caused by the ""lockdown"", loss of jobs. Morally bad maths?"
332,2020-04-01 08:02:56+00:00,"And if UK fruit prices rose, the retailers would just import more from abroad. Leading to job loss here Yes, there are no easy answers UK farming has always relied on cheap labour in one way or another: migrants, temporary workers, the poor Prob same elsewhere"
333,2020-03-31 23:55:36+00:00,"US Helps People After Job Loss; Denmark, the UK &amp; Netherlands Help Workers Keep Jobs Instead - Democratic Underground https://democraticunderground.com/1016250963 via @demunderground"
334,2020-03-31 18:36:09+00:00,"Not at all. Canada, Denmark and the UK are all paying 80% of salaries, which allows people to keep their jobs while not actively working. Thus saving jobs and lives, unlike the US who somehow thought massive job loss was the better call."
335,2020-03-31 17:06:44+00:00,"Covid19 is a simultaneous but temporary global supply-side and demand-side shock, with loss of jobs, shortages and business failures. Brexit is a permanent supply-side and demand side shock that applies only to the UK. "
336,2020-03-31 14:16:27+00:00,My name is Miss Rosemary Vivian Ampaw am British national still Ghana I need to be back to london or I loss my job also on medication how can I get a flight to uk I have send an email to you no reply
337,2020-03-31 08:47:28+00:00,"It's my 50th birthday today Lots to be grateful for - good job, family &amp; friends. Also the unimaginable loss of my 3 yo grandson, Logan, to #DIPG in 2017. So please help me find the cure by signing (in UK) &amp; RT this petition: "
338,2020-03-31 07:45:36+00:00,"Some amazing unsung heroes at this time of uncertainties are those in the healthcare & food sectors. For many though, a of loss of work can be seen due to business closure. There are jobs in farms as non UK workers can't work due to travel restrictions. "
339,2020-03-31 07:28:24+00:00,"In order of 300 students stuck in UK (including @dev_emi ). They face financial crisis due to loss of part time jobs. With the outbreak really getting worse in UK, with lack of basic supplies, these souls appeal for kind help either to sustain themselves or (1/n)"
340,2020-03-31 04:02:40+00:00,"There are 300 students stuck in UK (including @dev_emi ). Many now face financial crisis due to loss of part time jobs. Furthermore, with the outbreak really getting worse in UK, with lack of basic supplies, these souls appeal for kind help either to sustain themselves or (1/n)"
341,2020-03-31 00:03:19+00:00,Different countries are bullying each other to apply same measures as no one wants a country having a economic advantage.. India was bullied and now millions will die from hunger and loss of jobs..
342,2020-03-30 23:01:01+00:00,"9 people in the UK died today because of corona.. but not the virus! Being murdered / suicide because of the stress, job loss, financial worry, business loss etc etc there will be many more of these cases to come "
343,2020-03-30 11:09:29+00:00,"We have been told manufacturing is a boring old job - putting things together on assembly lines. But UK should do more manufacturing - because we outsource to other countries, we don't make use of our creativity for innovations. A great loss in the last 40 years PM @BorisJohnson"
344,2020-03-30 10:35:21+00:00,"A global view of the impact of the Travel and Tourism Sector by WTTC - 75 million jobs worldwide, 1 million jobs leading to a GDP loss of £52.2 billion in the UK https://www.wttc.org/about/media-centre/press-releases/press-releases/2020/wttc-implores-g20-leaders-to-save-the-travel-and-tourism-sector-and-recognizes-the-kingdom-of-saudi-arabia-leadership/ via @wttc"
345,2020-03-29 22:01:36+00:00,"Thousands are dead in the UK of coronavirus, thousands do not have opportunity to get tested, or enough equipment. Do you even care that people are dieing? Loss of job, the Nurses and doctors risking their lives, but this is what you are care about. How shallow and empty you are"
346,2020-03-29 21:10:23+00:00,"Worse case scenario for the UK has been estimated at 500k deaths. Of whom 250 - 300k would die anyway. Of course that's terrible. But think of the long-term death toll of a trashed economy, mass job loss and 6 months or more under house arrest. Look into it more - please! [2]"
347,2020-03-29 20:09:40+00:00,Asta trebuia sa fie la secțiunea Glume there is a cry in UK for jobs loss . Get your lazy bum up from the couch and do these jobs too.
348,2020-03-29 17:39:14+00:00,"Dyson, a Brexiter who closed his UK company making vacs with a loss of 490 jobs"
349,2020-03-29 13:37:10+00:00,"The pay back for China is the loss of millions of chinese jobs, as global buyers cancel orders. Go out of business and I hope that every country affected, rebuilds its country jobless with home made manufacturing for sustainable UK jobs that creates UK wealth. Time will tell?"
350,2020-03-29 12:34:24+00:00,Today my thoughts and prayers go to the millions of migrants in the UK (legal and illegal) who are also suffering loss of incomes and jobs due to #Covid_19 but have no recourse to public funds. 
351,2020-03-29 10:24:28+00:00,Just remember that #HS2 will outsource the majority of its infrastructure costs and rolling stock costs. Little benefit for the #UK with jobs. Scrap #HS2 now. Save the money - we need cash more than ever. Better a £10bn loss than a £150 bn loss.
352,2020-03-28 23:31:11+00:00,"How sad, but that's what life is like in the USA, we in Europe have at least, have help from our governments we in the UK, have been working hard to help our people and our nation, our free health service, job loss help, it's not the best but it's something"
353,2020-03-28 22:31:20+00:00,Our western society is broken and it's not just here in Australia with DV on the increase in countries like France and the UK too. Alcohol &amp; drug abuse along with mental health issues are being exacerbated with the loss of jobs and enforced lockdowns due to the #COVID19 crisis
354,2020-03-28 10:47:41+00:00,"How will the UK High Street look after Coronavirus? Experts predict that as many as 20,620 UK stores, may never re-open after the current Pandemic. With a potential loss of 235,714 jobs! . . . . #CoronaUpdate #UKGoverment #Fashion #Retail #COVID19 #fashionblogger #selfisolate"
355,2020-03-27 22:32:16+00:00,"Is anyone doing similar for PayPal or something for the UK. I never ask for help but right now we could really use it. Job loss after Christmas ,7 month old baby and we are living in supported Accomidation which is where all the homeless families live. #paypal"
356,2020-03-27 21:28:59+00:00,What a wonderful job @HelenORahilly did here. UK’s loss was Ireland’s gain at a time it really needed her. Well done Helen. Outstanding #Selfisolationhelp
357,2020-03-27 16:03:31+00:00,Honestlty I think most countries are underprepared they have massive job loss even in the uk the world economy was just never set to deal with this kind of thing
358,2020-03-27 11:07:21+00:00,"Dear @UK_Music @Tomkiehl The current schemes focus on PAST not FUTURE INCOME LOSS for the self-employed &amp; excludes many in their 1st year - the year of personal/loan/funding investment! Pre-trading investment. In contrast, those in week 1 of PAYE job get 80% income protection."
359,2020-03-27 10:53:29+00:00,There's actually people who think printing £330bn isn't going to devalue our currency and have repercussions on our economy that will last decades. This is going to plunge the UK into recession/depression. Job loss. Lower pay. Lower living standards. Economic collapse. Enjoy.
360,2020-03-27 10:30:22+00:00,"Although the UK govt is coming up with financial packages to help those affected by the coronavirus shut down &amp; loss of jobs. IT'S NOT ENOUGH. WE ARE SUFFERING NOW. A one off payment or monthly loan of £1,000+ is needed by everyone now. @BorisJohnson @RishiSunak #UK #coronavirus"
361,2020-03-27 10:29:09+00:00,"Dyson vacuum cleaners & washing machines were made in Malmesbury, Wiltshire until 2002, when the company transferred vacuum cleaner production to Malaysia. ... This move was driven by lower production costs in Malaysia (30% less than in the UK); it resulted in the loss 65 jobs "
362,2020-03-27 08:11:34+00:00,This signals the end of parents encouraging entrepreneurship for their children. What an unnecessary loss for the UK. Not sure who’s going to be creating these PAYE jobs though... used to be the entrepreneurs
363,2020-03-27 05:30:42+00:00,"#RBI #AskZee #Narendermodi #PMO Cut in repo rate by RBI will reduce interest rate but banks adjust tenure not monthly EMI. Second, Middle class taxpayers people working in private sector is under threat of loss of jobs after Corona. Govt should do something for this category"
364,2020-03-27 05:20:01+00:00,"#AskZee. Govt. Doing lot for poor people, rich people not to worry about their financial. What about middle class taxpayers people working in private sector...how we pay home loan EMI in future if companies will cut or salary or job loss. #PMModi please do something."
365,2020-03-27 04:20:38+00:00,"PM response 2nd major crisis huge job loss,shocking ripple impactwas pathetic.All motherhood babble.""do everything in our power 2 support you"" No,NOT.What abt wage subsidy like UK &amp;Denmark ? And repeated use of ""the other side"" sounds Pentecostal nirvana-ish"
366,2020-03-26 21:03:01+00:00,"Neither does flu, which kills 25000 people in the UK every single year and 650000 worldwide. It frightening that so few people understand the fatality of flu &amp; quick to dismiss it, yet we are causing an economic catastrophe &amp; mass job loss over 244 deaths currently."
367,2020-03-26 18:54:34+00:00,"Go and see the support UK and other countries are giving their citizens to fight Hunger, job loss"
368,2020-03-26 18:37:58+00:00,The UK govs self employed support is so deeply disappointing. - what about those who earn over 50% of overall income from other means/jobs? 1-49% of your income is still a huge loss. For some the 1-49% that’s self employed income is what keeps them afloat- and they get nothing.
369,2020-03-26 18:06:39+00:00,"The decimation of the economy and deaths from mental health, loss of jobs, stress is going to outstrip deaths from the virus. The UK can’t wait 6 months to get back to work. It will turn a disaster into a terminal position for the economy"
370,2020-03-26 15:32:57+00:00,"More interesting would be the same figures for UK. I am aware there was one of 500000, but what is the total figure for people applying for support due to job loss"
371,2020-03-26 14:25:05+00:00, Conséquences crise économique : “the impact on newspapers alone could mean a loss of something like ten percent of all front-line journalistic jobs in the UK.” #presse #medias #media
372,2020-03-26 12:38:04+00:00,My DM’s should be open now so feel free to DM me regarding my previous tweets. Re: Those seeking Key worker jobs in the UK due to loss of employment caused by #coronavirus I will respond to everyone momentarily. Thank you 
373,2020-03-26 10:25:53+00:00,’Set up by a white British man‘ who closed down his british factory and moved to Singapore which resulted in the loss of countless british jobs just so he could avoid UK tax and pay slavery level wages to his workers?
