,0,1
1108,2020-02-26 13:37:01+00:00,Lloyds and Direct Line to cut hundreds of jobs Image copyright Getty Images UK banking giant Lloyds... https://sortiwa.com/lloyds-and-direct-line-to-cut-hundreds-of-jobs/
1109,2020-02-26 13:34:32+00:00,Insurer Direct Line to cut 800 UK jobs in bid to lower costs http://dlvr.it/RQnHWY
1110,2020-02-26 13:29:45+00:00,Lloyds to cut 780 jobs across bank branches https://www.cityam.com/lloyds-to-cut-780-jobs-across-bank-branches-union-says/ via @CityAM
1111,2020-02-26 13:27:02+00:00,Lloyds to cut 780 UK jobs as lender looks to reduce costs 
1112,2020-02-26 13:27:01+00:00,Insurer Direct Line to cut 800 UK jobs in bid to lower costs 
1113,2020-02-26 13:25:13+00:00,Lloyd's bank on a downhill spiral? UK banking giant announced that it will cut 780 full-time jobs. The business has been struggling; it revealed at 26% drop in pre-tax profit. After the recent sizeable changes made within RBS - what does this suggest about UK banking branches?
1114,2020-02-26 13:15:34+00:00,Lloyds and Direct Line to cut hundreds of jobs https://www.plow.io/post/lloyds-and-direct-line-to-cut-hundreds-of-jobs?utm_source=Twitter&amp;utm_campaign=UK_news +1 UKBot #UK #news
1115,2020-02-26 13:07:47+00:00,"Also - its no good spending money building flood defences if there's no-one employed to look after them Cuts to the Environment Agency have led to the loss of 2,500 FTE jobs (20% of its workforce) since 2013 https://unearthed.greenpeace.org/2018/12/08/environment-agency-pollution-inspections-cuts-rivers/ #PMQs"
1116,2020-02-26 12:45:24+00:00,Lloyds and Direct Line to cut hundreds of jobs https://zcu.io/pGfq
1117,2020-02-26 12:38:16+00:00,Seems to be an acceleration of the move away from / use of branches by customers > or certainly the message is being repeated a lot > Lloyds to cut 780 UK jobs as lender looks to cut costs | Financial Times http://ow.ly/xt3w30qkRup
1118,2020-02-26 12:32:43+00:00,Tory Big Business Trickledown Economics? ....1500+ job cuts within the last 12 month's at Tesco... Less Tesco Jobs = Less Money in UK's Economy to buy Tesco Goods....When is #ToryAusterity going to end @Conservatives @CCHQPress ?? @UKLabour
1119,2020-02-26 12:32:08+00:00,UK News - Lloyds to cut 780 jobs in latest shift away from branches https://www.eagleradio.co.uk/news/uk-news/3051854/lloyds-to-cut-780-jobs-in-latest-shift-away-from-branches-/
1120,2020-02-26 12:29:04+00:00,Lloyds to cut 780 UK jobs as lender looks to cut costs https://on.ft.com/2vlzpar
1121,2020-02-26 12:29:04+00:00,Insurer Direct Line to cut 800 UK jobs in bid to lower costs https://on.ft.com/2PqoiUe
1122,2020-02-26 12:28:58+00:00,Insurer Direct Line to cut 800 UK jobs in bid to lower costs https://on.ft.com/2v9bvPv
1123,2020-02-26 12:28:58+00:00,Lloyds to cut 780 UK jobs as lender looks to cut costs https://on.ft.com/39dA3oU
1124,2020-02-26 12:28:47+00:00,Insurer Direct Line to cut 800 UK jobs in bid to lower costs https://on.ft.com/3ce2RzU
1125,2020-02-26 12:23:32+00:00,Lloyds to cut 780 UK jobs as lender looks to cut costs https://on.ft.com/32uIJoz
1126,2020-02-26 12:22:46+00:00,Just commented on @thejournal_ie: UK banking group Lloyds to cut around 780 branch jobs - 
1127,2020-02-26 12:19:56+00:00,"Direct Line axing 800 UK jobs, as customers go digital: 1 office to close Lloyds Banking Group culls 780 branch staff: not linked to further branch closures Location for cuts tbc: both big Scottish employers finance automation, driven/justified by changing customer behaviour"
1128,2020-02-26 12:17:03+00:00,Insurer Direct Line to cut 800 UK jobs https://www.itv.com/news/2020-02-26/insurer-direct-line-to-cut-800-uk-jobs/
1129,2020-02-26 12:17:02+00:00,"Direct Line Insurance Group which has an office in #Birmingham is to cut around 800 jobs across its UK business, the company has confirmed. The group owns leading insurance brands such as #DirectLine and #Churchill. #WestMidlands #BirminghamUpdates"
1130,2020-02-26 12:15:10+00:00,UK banking group Lloyds is set to cut 780 jobs 
1131,2020-02-26 12:10:13+00:00,NEWS: The Insurance firm @DirectLine_UK is to cut around 800 jobs across its UK business. #DirectLine
1132,2020-02-26 12:09:35+00:00,NEWS: The Insurance firm @DirectLine_UK is to cut around 800 jobs across its UK business. #DirectLine
1133,2020-02-26 12:09:16+00:00,NEWS: The Insurance firm @DirectLine_UK is to cut around 800 jobs across its UK business. #DirectLine
1134,2020-02-26 12:08:52+00:00,NEWS: The Insurance firm @DirectLine_UK is to cut around 800 jobs across its UK business. #DirectLine
1135,2020-02-26 12:08:31+00:00,NEWS: The Insurance firm @DirectLine_UK is to cut around 800 jobs across its UK business. #DirectLine
1136,2020-02-26 12:08:01+00:00,NEWS: The Insurance firm @DirectLine_UK is to cut around 800 jobs across its UK business. #DirectLine
1137,2020-02-26 12:07:40+00:00,NEWS: The Insurance firm @DirectLine_UK is to cut around 800 jobs across its UK business. #DirectLine
1138,2020-02-26 12:07:07+00:00,NEWS: The Insurance firm @DirectLine_UK is to cut around 800 jobs across its UK business. #DirectLine
1139,2020-02-26 12:06:43+00:00,NEWS: The Insurance firm @DirectLine_UK is to cut around 800 jobs across its UK business. #DirectLine
1140,2020-02-26 12:06:18+00:00,NEWS: The Insurance firm @DirectLine_UK is to cut around 800 jobs across its UK business. #DirectLine
1141,2020-02-26 12:05:52+00:00,NEWS: The Insurance firm @DirectLine_UK is to cut around 800 jobs across its UK business. #DirectLine
1142,2020-02-26 12:05:32+00:00,"NEWS: Insurance firm Direct Line is to cut around 800 jobs across its UK business, the company has confirmed"
1143,2020-02-26 12:02:39+00:00,[RE-POST] Cooper Tire to cut 300 jobs in UK https://jamiesjobsearch.wordpress.com/2020/02/26/re-post-cooper-tire-to-cut-300-jobs-in-uk/
1144,2020-02-26 12:01:46+00:00,"#Breaking Insurance firm Direct Line is to cut around 800 jobs across its UK business, the company has confirmed"
1145,2020-02-26 11:58:12+00:00,JOB CUTS: -160 jobs being cut at @Ted_Baker. -780 full-time branch jobs at @LloydsBank Group to go. -800 jobs at @DirectLine_UK insurance firm to be slashed. AND plans for 90 restaurant closures by The Restaurant Group (owners of @FrankieNBennys and @TheChiquito) by late-2021.
1146,2020-02-26 11:56:40+00:00,BREAKING: Direct Line set to cut 800 jobs across UK 
1147,2020-02-26 11:40:24+00:00,"London regime benefiting. Instead of taking care of citizens of UK with the investment of Scotland. You have overseas accounts n businesses on the go. As a result we have had WASPI, worst state pension in EU. 730,000 public sector closures n cuts in all jobs."
1148,2020-02-26 11:40:08+00:00,Direct Line to cut 800 jobs across the UK as it seeks to reduce costs http://dlvr.it/RQmwhT
1149,2020-02-26 08:50:08+00:00,Tesco to cut 100 jobs in Northern Ireland as part of group-wide cuts: 
1150,2020-02-26 07:37:33+00:00, UK’s biggest supermarket Tesco plans to cut 1800 jobs in its bakeries -as customers choose wraps &amp; bagels over loaves. Have your bread-buying habits changed over the years? How? Join @KarinBBC &amp; me #BBCWorkLife @BBCWorld @BBCNews @BBCBusiness
1151,2020-02-26 02:22:19+00:00,"Sasa Capitol Hill inaingilia wapi? Firstly, this is a 2017 tweet, secondly, Ruto is the guy who endorsed this guy when it was clear to everyone else (UK and his advisors) that he was not cut for the job. Also remember that Ruto gave us Waititu and Echesa"
1152,2020-02-25 21:09:42+00:00,"UK High Street giant Tesco to cut 1,800 jobs https://www.independent.co.uk/news/business/news/tesco-job-cuts-bakeries-in-store-bread-a9357521.html #Healthinnovations #pharma #banking #stocks #Brexit via @Independent"
1153,2020-02-25 19:30:34+00:00,"Tesco to cut 1,800 UK jobs in bakery overhaul "
1154,2020-02-25 17:29:39+00:00, Business Bulletin: Tesco to cut 1800 bakery jobs Brussels calls for fishing access to UK waters Google outage apology https://www.heraldscotland.com/business_hq/18260767.tesco-cut-1800-bakery-jobs-brussels-calls-fishing-access-uk-waters-google-outage-apology/
1155,2020-02-25 17:12:33+00:00,"Tesco to cut 1,800 jobs as it overhauls in-store bakeries http://dlvr.it/RQkMP6"
1156,2020-02-25 17:00:01+00:00,"$TTM: “Jaguar Land Rover to cut jobs at UK factory.” Keep tabs on the latest news headlines that are driving moves in the stock market. Watch full episodes of our animated video series, Market Trends: http://link.watchexplainably.com/markettrends"
1157,2020-02-25 16:49:44+00:00,"Marelli Automotive - formerly Calsonic Kansei, a Nissan supplier, acquired by KKR + now merged with Marelli. So maybe not a Japanese company any more. Have already cut 95 jobs from Llanelli plant. Other plant is in Sunderland. 2000 jobs total in UK. 2/5"
1158,2020-02-25 16:00:07+00:00,Check out what I found. Job Lot Coronation Items Cut Out Story Book Programmes Queen &amp;#039;53 &amp;amp; Parents &amp;#039;37 https://ebay.us/tLUgSG via @eBay_UK
1159,2020-02-25 15:46:23+00:00,"Whilst the Scottish Govt continues to mitigate Tory austerity, gets ready for more Govt cuts, 1b black hole and impact of leaving EU. I'll leave the spending of the budget to the team doing a better job than any other UK govt."
1160,2020-02-25 15:31:11+00:00,"Tesco to cut 1,800 UK jobs as it overhauls in-store bakeries https://www.independent.co.uk/news/business/news/tesco-job-cuts-bakeries-in-store-bread-a9357521.html"
1161,2020-02-25 15:01:31+00:00,"Tesco plans to cut more than 1,800 jobs in its in-store bakeries as customers buy fewer traditional loaves of bread and more wraps, bagels and flatbreads which are pre-prepared UK boss has written to staff: "
1162,2020-02-25 14:31:15+00:00,"Tesco to axe 1,800 jobs across the UK as supermarket cut in-store bakeries "
1163,2020-02-25 14:02:35+00:00,UK aviation pledges to cut CO2 to zero by 2050. https://www.environmentalleader.com/2020/02/uk-aviation-net-zero-emissions/ Initial reaction = not for another 30 years! But after checking they have been making a difference since 2010! See members of Sustainable Aviation making a difference: https://www.sustainableaviation.co.uk/ GREAT JOB! 
1164,2020-02-25 12:32:15+00:00,"Don't end fuel duty freeze, @RHARodMcKenzie urges chancellor @RishiSunak. Independent @Cebr_uk research reveals a 3ppl cut would add £1bn to GDR = 8,000 more jobs http://bit.ly/fuel25feb #Budget2020 @HowardCCox @FairFuelUK @QuentinWillson"
1165,2020-02-25 11:08:41+00:00,"Mixing up a no deal Brexit with any form of Brexit again - Ks of job losses Punishment budget (5% less spend in public services) Economically inactive, pension cuts to force elderly to work just mentioned last week (women pension age raised from 60 &gt; 65, now 66 incoming) "
1166,2020-02-25 09:31:45+00:00,"I'm in the UK. Children here don't have those opportunities. If you don't have a computer &amp; the local library is closed due to cuts, how do you do your homework? In my job I see children whose deprived childhoods inform their entire lives."
1167,2020-02-25 09:29:48+00:00,"Mmmm, K’s of job losses, Punishment budget, Pension cuts, house market crash, aircraft grounded, supermarket shelves empty, ports gridlocked, medicines running out........."
1168,2020-02-24 22:17:31+00:00,"True the UK have low rates but the objective has to be ensuring access to decent public services, housing and jobs that pay a living wage versus concentrating on populist tax cuts and above inflation dole rates to 3X NI dole levels."
1169,2020-02-24 16:55:10+00:00,Airbus announces more than 300 UK job cuts 
1170,2020-02-24 15:47:02+00:00,UK academics on strike for reasonable pay. Many excellent scholars doing academic piecework to try to remain in the game. Jobs in history plummeting. US National Archives facing cuts &amp; actively hostile administration. Higher ed facing big challenges right now.
1171,2020-02-24 15:12:53+00:00,"Suspect JohnLongworth might have to look to the @Conservatives #ERG, @rupertmurdoch and the UK’s three pro-Brexit companies for funding. Meanwhile top FT350 companies say Brexit will DAMAGE their businesses &amp; that they plan to cut jobs! Bravo @BorisJohnson &amp; @Conservatives https://twitter.com/sturdyAlex/status/1231836742031945728"
1172,2020-02-23 23:48:02+00:00,The cunts and followers have cut even more jobs and sent them to other countries. Isn't that funny as the cunts voters wanted us to be away from the EU and foreigners. So can someone explain how this works for the uk You are all bozos clowns. 
1173,2020-02-23 18:00:21+00:00," This #SocialistSunday I have a request for my comrades. Since the beginning of this year, I have been keeping a running total of jobs lost &amp; created in the #UK. If you see any posts relating to job cuts or jobs creation, please tag me. Thank you. http://ow.ly/cXBk30qelDu"
1174,2020-02-23 14:59:10+00:00,Last year Banknote firm De La Rue to cut 170 jobs in Gateshead due to loss of UK Passport contract to French/Dutch firm! Well done @BorisJohnson - so #Brexit means more jobs in Poland? #Conservatives #BrexitShambles
1175,2020-02-23 13:54:01+00:00,Blojob needs No Deal to remain in office with the ERG support. The blame for no deal must land on the EU. So UK makes impossible demands &amp; No Deal happens. JRM &amp; Co count their millions made out of the ordinary people losing their jobs / cuts in services &amp; EU are the bad guys...
1176,2020-02-23 11:00:01+00:00,"Surprisingly, the UK jobs market has stayed relatively resilient despite all the #Brexit noise. Unless something goes spectacularly wrong @smitheconomics reckons the Bank of England won't cut rates this year "
1177,2020-02-23 09:10:22+00:00,1. It should be made in the UK- British jobs??. 2. The true iconic passport of old was made of solid card and had a cut out section. This just looks a blue version of the EU passport and no wonder as its made in the EU.
1178,2020-02-23 08:00:08+00:00," This #SocialistSunday I have a request for my comrades. Since the beginning of the year, I have been keeping a running total of jobs lost &amp; created in the #UK. If you see any posts relating to job cuts or jobs creation, please tag me. Thank you. http://ow.ly/cXBk30qelDu"
1179,2020-02-23 07:49:47+00:00,"Yet another UK company failing under Tories. People have no money they can't shop, companies fail, simple 80 jobs cut as Axminster Carpets falls into administration - Retail Gazette "
1180,2020-02-23 04:20:41+00:00,Stop whinging. When I was unemployed back in the UK I had a Newstart payment of $38. I was married and had a baby daughter. We cut the cloth accordingly and then found a job.
1181,2020-02-22 18:04:13+00:00,"My old job got downsized last year and what was left moved to Germany, so I got a job at a local farm instead. It’s a hefty pay cut, tbh, but since the veg would be going to waste otherwise I know I’m doing my bit for the UK. #NoRegrets"
1182,2020-02-22 17:42:50+00:00,My god this really is all about race for Americans isn't it?! Newsflash in the UK nobody cares! We just don't like being robbed by a cowgirl and cowboy who take money for doing a job then run away without actually doing it. But the queen has certainly cut them off today! 
1183,2020-02-22 17:16:54+00:00,Unite calls for talks over HSBC’s plan to cut jobs in the UK http://tppnews.uk/?read=https%3A%2F%2Funitelive.org%2Fjobs%2Dgo%2Dhsbc%2F
1184,2020-02-22 16:33:04+00:00,"There's obvs something they don't want us to see OR concerned about repercussions. Well if the repercussions mean coppers, inept social workers & councillors losing their jobs .fine If it means a crack down in every single town in UK, fine The 'operational' excuse doesnt cut it"
1185,2020-02-22 16:04:34+00:00,"Who do you blame the German economy shambles on John, can't be Brexit because everything in the EU is tickety boo and only the UK losing jobs because of Brexit. Germany CRISIS: Merkel’s economy CRUMBLES as more businesses announce job cuts "
1186,2020-02-22 14:52:01+00:00,UK's Secret Intelligence Service cuts spy minimum employment age to 18 - Birmingham Live 
1187,2020-02-22 14:25:51+00:00,"12,000 fireman cuts? 60,000 NHS staff cuts? 35 fire stations closed? Over 40 hospitals closed? 6,000 doctor's cut? 18 A&amp;E departments. Bringing minimum wage to £10 at least? £39 billion for EU divorce? Loss of jobs? Business left UK? Endless list"
1188,2020-02-22 14:00:39+00:00,"Personally I'd say we're not really doing a great job of preparing them for the future of work - there's ample evidence of the poor state of careers education in the UK, largely due to cuts. But he didn't say that in the article."
1189,2020-02-22 14:00:14+00:00,80 jobs cut as Axminster Carpets falls into administration #shopping #retail #news https://www.retailgazette.co.uk/blog/2020/02/80-jobs-cut-axminster-carpets-falls-administration/
1190,2020-02-22 13:22:59+00:00,"Over the past decade of Tory government, 72,000 civil service jobs have been cut in the North East. "
1191,2020-02-22 13:10:56+00:00,"What, where the average growth rate continues to beat the UK? That channel do you mean? The one where they’re not losing manufacturing jobs and where their economies are balanced, rather than totally dependent on services, for which the market is being cut off?"
1192,2020-02-22 12:57:59+00:00,Unfortunately there's some truth in what she says but it's bcs successive govs have bn sleeping on the job - cuts/cuts blaming austerity or EU but bankers still earn their big bonuses &amp; moneytree's there when it suits. Govs R 2blame not incommers 2 UK - they earn &amp; pay taxes #fgs
1193,2020-02-22 12:57:31+00:00,"You can't claim that Brexit didn't have a bearance on job cuts at Airbus in the UK either. Whilst the company were making job cuts throughout Europe, they aren't cutting all jobs. You could argue that Brexit exposed UK jobs more because goods would then be subject to tarriffs."
1194,2020-02-22 12:56:01+00:00,UK jobs boom returns as Bank of England considers rate cut 
1195,2020-02-22 11:43:22+00:00,#Germany CRISIS: #Merkel’s economy CRUMBLES as more businesses announce job cuts Capital goods are the mainstay of their exports! @walshr108
1196,2020-02-22 10:00:01+00:00,"Surprisingly, the UK jobs market has stayed relatively resilient despite all the #Brexit noise. Unless something goes spectacularly wrong @smitheconomics reckons the Bank of England won't cut rates this year "
1197,2020-02-22 07:03:45+00:00,"Oh, the point system. It's gonna be so gooood. So UK will attract highly skilled migrants for high paying jobs, so that native Brits will do more of lower skilled jobs, low paying. Effectively they will serve, tend to, care for, cut hair and make nails of the rich migrants."
1198,2020-02-22 02:42:02+00:00,"""HSBC, which operates in 64 countries, said there would be 'meaningful job cuts in the UK', mainly affecting its head office operations as well as its global banks and markets business, which are largely London-based."" HSBC to cut 35,000 jobs worldwide "
1199,2020-02-21 22:30:38+00:00,News from the sth wales valleys today. Death by a thousand cuts. Honda closing is the main reason but not hearing about others coming to the UK to replace them. Kasai in Merthyr Tydfil to close with about 180 jobs lost 
1200,2020-02-21 19:22:07+00:00,@cathynewman doing a fantastic job trying to hold UK govt to account. I'm losing my patience. David T C Davies Welsh MP + Welsh Office minister talking nonsense + exhibiting a total disregard w/complete arrogance. He should cut the attitude + offer resolutions #Monmouth #c4news
1201,2020-02-21 18:12:14+00:00,"Hey cuz, I switched to a new account and deactivated my old one. Our top customer just got sold out to Liberal Canada & UK companies so I'm going anonymous so I won't be discriminated against during the review process to keep my job. Wish me luck I make the cut."
1202,2020-02-21 15:22:53+00:00,"Meanwhile, in the UK... Spanish telecomms giant Telefónica fails to stop rot after axing 4,500 jobs last year. Its share price sank 5% in Spain yesterday after job cuts and other restructuring efforts failed to boost financials to the extent required, reports Light Reading."
1203,2020-02-21 14:56:03+00:00,UK bike giant has told workers in Leicestershire it is planning to cut jobs in manufacturing and IT 
1204,2020-02-21 14:28:03+00:00,"Just posted #journalismjobs: —Browns beat writer —NY Mag features editor —The Cut reporter —UK news editor —Michigan reporter —Story hunter —National breaking news reporter —2 internships Jobs at Yahoo, VICE, SI Advance, Harper's Mag, Live, Epic, &amp; more: "
1205,2020-02-21 13:47:33+00:00,Thanks @GraziaUK My 23 year old UK niece landed her dream job straight out of uni last year working for a global online fashion company in Berlin. She had the skills but no German &amp; no high salary as a new graduate. She wouldn't have made the cut under this points system either. 
1206,2020-02-21 11:20:18+00:00,The Tories inherited a massive deficit. That's a shortfall every year & the accumulation of these deficits is how our debt is made up (plus interest) A govt can cut spending or raise taxes to reduce the deficit. Even if they do a perfect job - the DEBT will still go up.
1207,2020-02-21 11:16:13+00:00,Unparliamentary language Well Good Suggestions Already there is lots of cut in the Jobs in India and UK too 
1208,2020-02-21 10:29:12+00:00,"Moreover, France have not made so many cuts, they can enforce the EU system of free movement. The fact the UK were unable to manage the system at home is entirely down to austerity and it’s cuts to systems. FoM has not taken jobs and has not burdened the benefit system in the UK."
1209,2020-02-21 10:17:44+00:00,"So @nlcpeople have to make £100mil of cuts over next 3 years, 50% of cuts may be made to #education &amp; #families and all @northlan_unison want to talk about is ""t's ok because maybe get #independence from UK."" Unions are doing NOTHING to protect jobs from @theSNP cuts. Vanity..."
1210,2020-02-21 10:15:29+00:00," @AirbusDefence will see hundreds of #UK #jobs cut before the end of 2021 2,362 positions to go worldwide as part of #Defence and #Space #restructure “Flat space market and postponed contracts” to blame @TheManufacturer"
1211,2020-02-21 03:16:31+00:00,"Absolute rubbish Matt. UK can do it, Germany can close all coal mines and not lose one job. Cut the Bullshit and admit you are on the fossil fuel industries payroll. Stop lying!"
1212,2020-02-20 23:53:33+00:00,"When we were in the EU, freedom of movement only allowed a person to stay for 6 months without a job. After that the UK could send them home. All that time spending money to eat and live. Freedom of movement didn't create this, Tory cuts and underfunding did."
1213,2020-02-20 23:47:42+00:00,"Furthermore, several countries (e.g. Australia and New Zealand) have already objected to the UK doing a cut-and-paste job on existing WTO tariffs, as if UK would still be member of the EU. Since UK is now a much smaller player, tariffs will have to be adapted to that reality."
1214,2020-02-20 21:27:46+00:00,20th Feb: Airbus announces 357 UK job cuts http://newsnow.co.uk/share?u=https%3A//www.thecomet.net/news/airbus-job-losses-announced-1-6523454&amp;sgt=shv2&amp;sg=ccf30db0&amp;sid=2 via @NewsNowUK
1215,2020-02-20 21:00:56+00:00,Airbus to cut more than 350 jobs in the UK - and thousands more worldwide: http://ow.ly/Lcnn30qjo7U #Aviation #Aircraft
1216,2020-02-20 19:48:00+00:00,Airbus to cut more than 350 jobs in the UK - and thousands more worldwide https://www.mirror.co.uk/money/airbus-cut-more-350-jobs-21538918
1217,2020-02-20 19:04:12+00:00,"Airbus is to cut more than 350 jobs in Britain, citing a flat space market and postponed defence contracts. The cuts, a near 10% reduction in its 4,000-strong UK workforce, are part of a wider restructuring of the company’s space and defence business"
1218,2020-02-20 17:59:08+00:00,Airbus Defence And Space Announces UK Job Cuts 
1219,2020-02-20 17:43:08+00:00,"#Airbus to shed 10pc of UK staff - the #aerospace giant said it would cut 2,350 jobs worldwide, including 350 #defence and #space roles in Britain https://www.telegraph.co.uk/business/2020/02/19/airbus-cut-10pc-defence-space-staff-uk/ via @Telegraph #restructuring"
1220,2020-02-20 17:25:57+00:00,"You are right, there are discrepancies with Ministers' names but the byline on the story is dated today and it refers to the UK officially leaving the EU last month. I wonder if it is a lazy cut and paste job."
1221,2020-02-20 16:12:37+00:00,Airbus to cut more than 350 jobs in the UK - and thousands more worldwide 
1222,2020-02-20 15:26:04+00:00,The UK energy minister has announced a £90m plan to cut #carbon emissions in industry and homes which it says could create two million #jobs. 
1223,2020-02-20 14:29:09+00:00,#Airbus to cut more than 350 jobs in the UK - and thousands more worldwide https://www.mirror.co.uk/money/airbus-cut-more-350-jobs-21538918?utm_source=twitter.com&amp;utm_medium=social&amp;utm_campaign=sharebar
1224,2020-02-20 14:28:04+00:00,Airbus to cut more than 350 jobs in the UK - and thousands more worldwide https://www.mirror.co.uk/money/airbus-cut-more-350-jobs-21538918
1225,2020-02-20 14:27:56+00:00,BREAKING: Airbus cuts thousands of jobs worldwide including 357 in UK 
1226,2020-02-20 14:05:12+00:00,"Going real well w/plowshares, not so much w/swords: @Airbus annces plan to cut back its defense/space division, scrapping &gt;2,000 jobs (including 357 workers in the UK); these sectors provide 15% of its turnover [paywall] "
1227,2020-02-20 13:54:30+00:00,I came to the UK in 2008 on a points-based scheme tied to a work visa. I had a job offer in hand and a postgrad degree. I barely made the cut then; I would not make the cut now. 
1228,2020-02-20 13:34:44+00:00,have fully invested in & trained in the given subject. Many companies have assessment days with over 50 people competing for a 20K starting salary job... This is going to cut down so many people from CHOOSING to develop their skills in the UK.
1229,2020-02-20 13:22:11+00:00,"So the UK plan seems to be: 1. Close borders 2. Force students, retirees, &amp; sick people to take the jobs immigrants were working 3. Cut benefits for any of the above who refuse a job 4.???? 5. Profit! (no really, certain people probably will make bank from this) "
1230,2020-02-20 12:38:16+00:00,"Airbus is to cut &gt;350 jobs in Britain, nearly a 10% reduction in its 4,000-strong UK workforce, citing a flat space market and postponed defence contracts. The cuts, are part of a wider restructuring with plans to shed more than 2,300 jobs worldwide, "
1231,2020-02-20 12:20:28+00:00,"The Conservatives are trying to force the UK's population into low-paid, 0-hours, sweatshop work. But will this backfire with fewer workers than jobs? Tories create sweatshop Britain with zero-hours increase and immigration cut | Vox Political "
1232,2020-02-20 12:00:05+00:00,"Hyperbole, but also - so what? He wants the profits to go towards helping ppl, not the 1%. The v conservative UK govt just re-nationalised part of rail service. It is projected to increase jobs not cut them. For the workers in those industries what will materially change?"
1233,2020-02-20 11:42:01+00:00,Hertfordshire News: Airbus announces more than 300 UK job cuts http://dlvr.it/RQPV5w
1234,2020-02-20 11:28:01+00:00,Airbus announces more than 300 UK job cuts 
1235,2020-02-20 10:35:04+00:00,"Aerospace company Airbus Defence and Space says it plans to cut more than 2,300 jobs before the end of 2021. A total of 2,362 positions will be lost, including 357 jobs in the UK. "
1236,2020-02-20 10:11:06+00:00,Unite calls for talks over HSBC’s plan to cut jobs in the UK http://unitelive.org/jobs-go-hsbc/
1237,2020-02-20 09:25:08+00:00,"A great thread which I’ve seen first hand evidence of having employed many EU27 workers in their first job in the UK. So many of them are now doing something very different and more senior, which is a pipeline we’re about to cut off. "
1238,2020-02-20 09:10:19+00:00,"UBS 1/2: UK retail sales data is due, after slightly stronger inflation numbers yesterday. Sterling reacted to the inflation data, as interest rate cut expectations faded. The UK government announced an immigration policy that will reserve low-skilled jobs for UK citizens."
1239,2020-02-20 08:08:02+00:00,"The CON points system. If people can come here from around the world ""IF"" they have a job for £25K then the UK IT industry will get wiped out. How can we possibly compete with that???? Anyone in IT who votes CON is theorectically voting for a MASSIVE pay cut! Resist the CON"
1240,2020-02-20 06:22:04+00:00,"Today’s 5 Things Podcast, includes: https://www.voxmarkets.co.uk/articles/5-things-you-need-to-know-today-on-thursday-20th-february-2020-a3fec97 - New £20 note - Airbus cut more than 2,300 jobs - Qantas warn of severe financial impact - Google move UK British users’ accounts out of EU - Inflation rises to six-month high"
1241,2020-02-20 05:45:20+00:00,"There are plenty of jobs just now, but Nicola's vanity projects to fund the life of the boneidle are just to buy votes. There is no way Scotland could sustain UK levels of lifestyle funding without massive tax rises &amp; eye watering cuts. Time to get these people working Nicola."
1242,2020-02-20 05:05:31+00:00,"Will be shortly on @bbc5live and @BBCr4today discussing UK inflation, #COVIDー19, Laura Ashley emergency loan, Airbus jobs cuts, Immigration policy changes and the next head of the OBR. Throughout will be looking to channel the quote inscribed on the walls outside NBH.... "
1243,2020-02-20 01:36:59+00:00,"Airbus Defence and Space to cut more than 2,300 jobs: The space and defence business of Airbus said it will get rid of 357 roles in the UK out of nearly 4,000 staff. https://bbc.in/37E4dAp"
1244,2020-02-19 23:52:27+00:00,"The space and defense business of #Airbus is to cut more than 2,300 jobs before the end of 2021. The firm said that 357 of those #job losses would be in the UK, out of nearly 4,000 staff. (BBC) #jobcuts"
1245,2020-02-19 21:50:37+00:00,"HSBC UK to Cut 35,000 Jobs and $100 Billion of Assets https://www.wsj.com/articles/hsbc-holdings-2019-net-profit-plunged-53-11582001092 #Healthinnovations #pharma #banking #stocks #Brexit via @WSJ"
1246,2020-02-19 21:21:34+00:00,"Even for trades. Believe me, the college close to me had to cut some construction jobs for 16/18 and +19 due to not Uk students enrolling. Another one, opened evening courses full of east eu/ExtraEu older students that want to get the CCSS card they need to get this job."
1247,2020-02-19 18:39:43+00:00,"'Airbus Defence and Space to cut more than 2,300 jobs', with 357 going from UK. ""Airbus said a flat space market and postponed defence contracts were behind the cuts."" RT https://www.bbc.co.uk/news/business-51560701 @bleddb @brianweeden"
1248,2020-02-19 17:45:40+00:00,"Whacked by a weak European space and defense market, Airbus Defence and Space today announced plans to cut 2,362 jobs over the next year: 829 in Germany; 357 in UK; 630 in Spain; 404 in France and 142 elsewhere."
1249,2020-02-19 17:31:48+00:00,"This is happening in the UK, it’s the same for you in the US - Stage 1: cut immigration, create labour shortage Stage 2: cut benefits &amp;force the unemployed to fill those jobs (wherever &amp;whatever they are &amp;however unsuitable they may be) Stage 3: cut taxes for wealthy"
1250,2020-02-19 16:15:20+00:00,I don't think anyone has ever made an argument that we should not invest in skills. That's a strawman. In fact it's this government that cut things like the nursing bursary to train people within thee UK for a job that is often recruited from abroad.
1251,2020-02-19 15:49:05+00:00,What if the job is in a Welsh-speaking area like mine? One woman hospitalised in Aberystwyth had a stroke that disabled her ability to speak English - NHS cuts meant no Welsh-speaking staff were available and the patient was unable to make her needs understood. UK isn't England!
1252,2020-02-19 15:02:33+00:00,"it's part of the narrative that UK nationals find it easier to rely on benefits than work. Phase 2 is then to (further) cut benefits to ""encourage"" them to take these low paid jobs."
1253,2020-02-19 13:57:47+00:00,"So even if you believe that the UK Gvmt was right to cut taxes on mega profitable oil company operations to protect jobs in the North East, consider that Shell posted the world’s largest profit dividend in 2015/16 whilst making 10’s of thousands of North Sea oil workers redundant"
